"Data set title: Canopy Processes at HJA. Above canopy variables include: air temperature, relative humidity, water vapor, and leaf wetness from 01-Oct-2019 to 14-Sep-2020",,,,
,,,,
Site,Date,AIRTEMP_MEAN_5600_0_01,VPD_MEAN_5600_0_01,Flag_VPD_MEAN_5600_0_01
DSCMET_421,10/1/2019 5:25,0.134,0.062,
DSCMET_421,10/1/2019 5:30,0.053,0.061,
DSCMET_421,10/1/2019 5:35,0.099,0.062,
DSCMET_421,10/1/2019 5:40,0.07,0.068,
DSCMET_421,10/1/2019 5:45,-0.031,0.061,
DSCMET_421,10/1/2019 5:50,-0.035,0.061,
DSCMET_421,10/1/2019 5:55,0.013,0.061,
DSCMET_421,10/1/2019 6:00,-0.003,0.061,
DSCMET_421,10/1/2019 6:05,-0.082,0.061,
DSCMET_421,10/1/2019 6:10,-0.144,0.06,
DSCMET_421,10/1/2019 6:15,-0.042,0.061,
DSCMET_421,10/1/2019 6:20,-0.023,0.061,
DSCMET_421,10/1/2019 6:25,-0.168,0.06,
DSCMET_421,10/1/2019 6:30,-0.24,0.06,
DSCMET_421,10/1/2019 6:35,-0.306,0.054,
DSCMET_421,10/1/2019 6:40,-0.391,0.053,
DSCMET_421,10/1/2019 6:45,-0.386,0.053,
DSCMET_421,10/1/2019 6:50,-0.23,0.06,
DSCMET_421,10/1/2019 6:55,-0.306,0.06,
DSCMET_421,10/1/2019 7:00,-0.309,0.06,
DSCMET_421,10/1/2019 7:05,-0.354,0.054,
DSCMET_421,10/1/2019 7:10,-0.295,0.06,
DSCMET_421,10/1/2019 7:15,-0.247,0.06,
DSCMET_421,10/1/2019 7:20,-0.303,0.054,
DSCMET_421,10/1/2019 7:25,-0.19,0.06,
DSCMET_421,10/1/2019 7:30,-0.088,0.061,
DSCMET_421,10/1/2019 7:35,-0.089,0.061,
DSCMET_421,10/1/2019 7:40,-0.075,0.061,
DSCMET_421,10/1/2019 7:45,-0.131,0.06,
DSCMET_421,10/1/2019 7:50,0.172,0.062,
DSCMET_421,10/1/2019 7:55,0.463,0.063,
DSCMET_421,10/1/2019 8:00,0.671,0.064,
DSCMET_421,10/1/2019 8:05,0.99,0.066,
DSCMET_421,10/1/2019 8:10,1.189,0.067,
DSCMET_421,10/1/2019 8:15,1.506,0.068,
DSCMET_421,10/1/2019 8:20,1.966,0.077,
DSCMET_421,10/1/2019 8:25,2.123,0.078,
DSCMET_421,10/1/2019 8:30,2.416,0.073,
DSCMET_421,10/1/2019 8:35,2.631,0.074,
DSCMET_421,10/1/2019 8:40,2.86,0.075,
DSCMET_421,10/1/2019 8:45,3.167,0.077,
DSCMET_421,10/1/2019 8:50,3.288,0.077,
DSCMET_421,10/1/2019 8:55,3.763,0.08,
DSCMET_421,10/1/2019 9:00,4.175,0.082,
DSCMET_421,10/1/2019 9:05,4.444,0.084,
DSCMET_421,10/1/2019 9:10,4.715,0.094,
DSCMET_421,10/1/2019 9:15,5.306,0.143,
DSCMET_421,10/1/2019 9:20,5.625,0.483,
DSCMET_421,10/1/2019 9:25,6.083,0.602,
DSCMET_421,10/1/2019 9:30,6.254,0.761,
DSCMET_421,10/1/2019 9:35,6.664,0.734,
DSCMET_421,10/1/2019 9:40,6.919,0.907,
DSCMET_421,10/1/2019 9:45,7.168,0.861,
DSCMET_421,10/1/2019 9:50,7.296,0.93,
DSCMET_421,10/1/2019 9:55,7.83,1.219,
DSCMET_421,10/1/2019 10:00,7.98,1.028,
DSCMET_421,10/1/2019 10:05,8.12,1.114,
DSCMET_421,10/1/2019 10:10,8.01,1.546,
DSCMET_421,10/1/2019 10:15,8.24,1.646,
DSCMET_421,10/1/2019 10:20,8.01,1.471,
DSCMET_421,10/1/2019 10:25,8.49,1.553,
DSCMET_421,10/1/2019 10:30,8.72,1.802,
DSCMET_421,10/1/2019 10:35,8.29,1.63,
DSCMET_421,10/1/2019 10:40,9.49,2.041,
DSCMET_421,10/1/2019 10:45,9.07,2.391,
DSCMET_421,10/1/2019 10:50,8.66,1.784,
DSCMET_421,10/1/2019 10:55,9.68,2.223,
DSCMET_421,10/1/2019 11:00,10.69,3.14,
DSCMET_421,10/1/2019 11:05,10.93,5.312,
DSCMET_421,10/1/2019 11:10,11.13,4.376,
DSCMET_421,10/1/2019 11:15,10.88,3.632,
DSCMET_421,10/1/2019 11:20,11.27,3.69,
DSCMET_421,10/1/2019 11:25,11.08,3.572,
DSCMET_421,10/1/2019 11:30,11.63,3.827,
DSCMET_421,10/1/2019 11:35,11.67,4.808,
DSCMET_421,10/1/2019 11:40,11.98,5.207,
DSCMET_421,10/1/2019 11:45,12.19,7.251,
DSCMET_421,10/1/2019 11:50,12.1,5.948,
DSCMET_421,10/1/2019 11:55,12.33,6.822,
DSCMET_421,10/1/2019 12:00,12.21,8.198,
DSCMET_421,10/1/2019 12:05,12.42,6.967,
DSCMET_421,10/1/2019 12:10,12.13,6.848,
DSCMET_421,10/1/2019 12:15,12.44,8.066,
DSCMET_421,10/1/2019 12:20,12.31,8.212,
DSCMET_421,10/1/2019 12:25,12.59,7.641,
DSCMET_421,10/1/2019 12:30,12.51,8.742,
DSCMET_421,10/1/2019 12:35,12.71,8.784,
DSCMET_421,10/1/2019 12:40,13.26,8.829,
DSCMET_421,10/1/2019 12:45,13.5,8.8,
DSCMET_421,10/1/2019 12:50,13.65,9.324,
DSCMET_421,10/1/2019 12:55,13.28,9.425,
DSCMET_421,10/1/2019 13:00,13.47,9.579,
DSCMET_421,10/1/2019 13:05,13.9,9.564,
DSCMET_421,10/1/2019 13:10,13.92,9.896,
DSCMET_421,10/1/2019 13:15,13.81,9.408,
DSCMET_421,10/1/2019 13:20,13.86,9.316,
DSCMET_421,10/1/2019 13:25,13.93,8.594,
DSCMET_421,10/1/2019 13:30,14.18,9.241,
DSCMET_421,10/1/2019 13:35,14.21,9.432,
DSCMET_421,10/1/2019 13:40,14.31,9.534,
DSCMET_421,10/1/2019 13:45,14.08,9.607,
DSCMET_421,10/1/2019 13:50,14.55,10.071,
DSCMET_421,10/1/2019 13:55,14.57,9.988,
DSCMET_421,10/1/2019 14:00,14.33,9.658,
DSCMET_421,10/1/2019 14:05,14.77,9.874,
DSCMET_421,10/1/2019 14:10,14.27,9.074,
DSCMET_421,10/1/2019 14:15,14.27,9.513,
DSCMET_421,10/1/2019 14:20,14.18,8.828,
DSCMET_421,10/1/2019 14:25,14.54,10.616,
DSCMET_421,10/1/2019 14:30,14.74,10.316,
DSCMET_421,10/1/2019 14:35,14.73,10.975,
DSCMET_421,10/1/2019 14:40,14.99,11.078,
DSCMET_421,10/1/2019 14:45,14.83,11.051,
DSCMET_421,10/1/2019 14:50,14.45,11.084,
DSCMET_421,10/1/2019 14:55,14.68,11.04,
DSCMET_421,10/1/2019 15:00,14.9,10.764,
DSCMET_421,10/1/2019 15:05,14.56,10.646,
DSCMET_421,10/1/2019 15:10,14.54,10.169,
DSCMET_421,10/1/2019 15:15,14.55,9.826,
DSCMET_421,10/1/2019 15:20,14.64,10.203,
DSCMET_421,10/1/2019 15:25,14.47,9.77,
DSCMET_421,10/1/2019 15:30,14.34,9.427,
DSCMET_421,10/1/2019 15:35,14.65,10.086,
DSCMET_421,10/1/2019 15:40,14.26,10.03,
DSCMET_421,10/1/2019 15:45,14.43,10.21,
DSCMET_421,10/1/2019 15:50,14.19,9.287,
DSCMET_421,10/1/2019 15:55,13.77,9.167,
DSCMET_421,10/1/2019 16:00,13.8,8.522,
DSCMET_421,10/1/2019 16:05,13.49,8.485,
DSCMET_421,10/1/2019 16:10,13.64,8.899,
DSCMET_421,10/1/2019 16:15,13.45,8.594,
DSCMET_421,10/1/2019 16:20,12.64,6.277,
DSCMET_421,10/1/2019 16:25,12.36,6.671,
DSCMET_421,10/1/2019 16:30,12.3,6.63,
DSCMET_421,10/1/2019 16:35,11.74,5.76,
DSCMET_421,10/1/2019 16:40,11.76,5.896,
DSCMET_421,10/1/2019 16:45,11.3,5.669,
DSCMET_421,10/1/2019 16:50,11.05,5.057,
DSCMET_421,10/1/2019 16:55,10.92,5.249,
DSCMET_421,10/1/2019 17:00,10.57,4.794,
DSCMET_421,10/1/2019 17:05,10.03,4.036,
DSCMET_421,10/1/2019 17:10,9.82,3.905,
DSCMET_421,10/1/2019 17:15,9.64,3.437,
DSCMET_421,10/1/2019 17:20,9.02,2.703,
DSCMET_421,10/1/2019 17:25,8.91,2.815,
DSCMET_421,10/1/2019 17:30,8.97,2.941,
DSCMET_421,10/1/2019 17:35,8.82,2.769,
DSCMET_421,10/1/2019 17:40,8.59,2.533,
DSCMET_421,10/1/2019 17:45,8.46,2.469,
DSCMET_421,10/1/2019 17:50,8.36,2.503,
DSCMET_421,10/1/2019 17:55,8.12,2.377,
DSCMET_421,10/1/2019 18:00,7.945,2.328,
DSCMET_421,10/1/2019 18:05,7.706,2.04,
DSCMET_421,10/1/2019 18:10,7.514,1.909,
DSCMET_421,10/1/2019 18:15,7.478,1.946,
DSCMET_421,10/1/2019 18:20,7.291,1.86,
DSCMET_421,10/1/2019 18:25,7.293,1.983,
DSCMET_421,10/1/2019 18:30,6.88,1.58,
DSCMET_421,10/1/2019 18:35,6.722,1.474,
DSCMET_421,10/1/2019 18:40,6.586,1.47,
DSCMET_421,10/1/2019 18:45,6.521,1.619,
DSCMET_421,10/1/2019 18:50,6.456,1.573,
DSCMET_421,10/1/2019 18:55,6.824,1.991,
DSCMET_421,10/1/2019 19:00,6.488,1.721,
DSCMET_421,10/1/2019 19:05,6.409,1.712,
DSCMET_421,10/1/2019 19:10,6.289,1.669,
DSCMET_421,10/1/2019 19:15,6.321,1.759,
DSCMET_421,10/1/2019 19:20,6.184,1.705,
DSCMET_421,10/1/2019 19:25,5.899,1.504,
DSCMET_421,10/1/2019 19:30,5.819,1.477,
DSCMET_421,10/1/2019 19:35,5.516,1.293,
DSCMET_421,10/1/2019 19:40,5.031,0.883,
DSCMET_421,10/1/2019 19:45,4.944,0.765,
DSCMET_421,10/1/2019 19:50,5.129,0.977,
DSCMET_421,10/1/2019 19:55,5.217,1.169,
DSCMET_421,10/1/2019 20:00,4.92,1.015,
DSCMET_421,10/1/2019 20:05,4.919,0.971,
DSCMET_421,10/1/2019 20:10,4.926,1.015,
DSCMET_421,10/1/2019 20:15,4.821,0.999,
DSCMET_421,10/1/2019 20:20,4.741,0.985,
DSCMET_421,10/1/2019 20:25,4.478,0.841,
DSCMET_421,10/1/2019 20:30,4.467,0.857,
DSCMET_421,10/1/2019 20:35,4.374,0.868,
DSCMET_421,10/1/2019 20:40,4.121,0.779,
DSCMET_421,10/1/2019 20:45,4,0.659,
DSCMET_421,10/1/2019 20:50,3.792,0.545,
DSCMET_421,10/1/2019 20:55,3.698,0.398,
DSCMET_421,10/1/2019 21:00,3.608,0.316,
DSCMET_421,10/1/2019 21:05,3.489,0.298,
DSCMET_421,10/1/2019 21:10,3.466,0.313,
DSCMET_421,10/1/2019 21:15,3.421,0.32,
DSCMET_421,10/1/2019 21:20,3.249,0.332,
DSCMET_421,10/1/2019 21:25,3.375,0.366,
DSCMET_421,10/1/2019 21:30,3.293,0.48,
DSCMET_421,10/1/2019 21:35,3.149,0.436,
DSCMET_421,10/1/2019 21:40,3.07,0.35,
DSCMET_421,10/1/2019 21:45,3.056,0.304,
DSCMET_421,10/1/2019 21:50,3.071,0.396,
DSCMET_421,10/1/2019 21:55,2.996,0.379,
DSCMET_421,10/1/2019 22:00,2.961,0.34,
DSCMET_421,10/1/2019 22:05,2.872,0.36,
DSCMET_421,10/1/2019 22:10,2.833,0.374,
DSCMET_421,10/1/2019 22:15,2.701,0.371,
DSCMET_421,10/1/2019 22:20,2.646,0.325,
DSCMET_421,10/1/2019 22:25,2.469,0.306,
DSCMET_421,10/1/2019 22:30,2.377,0.239,
DSCMET_421,10/1/2019 22:35,2.31,0.202,
DSCMET_421,10/1/2019 22:40,2.251,0.187,
DSCMET_421,10/1/2019 22:45,2.202,0.186,
DSCMET_421,10/1/2019 22:50,2.239,0.179,
DSCMET_421,10/1/2019 22:55,2.155,0.186,
DSCMET_421,10/1/2019 23:00,2.143,0.185,
DSCMET_421,10/1/2019 23:05,2.253,0.194,
DSCMET_421,10/1/2019 23:10,2.164,0.271,
DSCMET_421,10/1/2019 23:15,1.954,0.267,
DSCMET_421,10/1/2019 23:20,2.017,0.219,
DSCMET_421,10/1/2019 23:25,1.97,0.218,
DSCMET_421,10/1/2019 23:30,1.851,0.223,
DSCMET_421,10/1/2019 23:35,1.832,0.202,
DSCMET_421,10/1/2019 23:40,1.759,0.201,
DSCMET_421,10/1/2019 23:45,1.731,0.187,
DSCMET_421,10/1/2019 23:50,1.585,0.192,
DSCMET_421,10/1/2019 23:55,1.544,0.171,
DSCMET_421,10/2/2019 0:00,1.513,0.157,
DSCMET_421,10/2/2019 0:05,1.452,0.149,
DSCMET_421,10/2/2019 0:10,1.359,0.142,
DSCMET_421,10/2/2019 0:15,1.304,0.134,
DSCMET_421,10/2/2019 0:20,1.326,0.128,
DSCMET_421,10/2/2019 0:25,1.423,0.122,
DSCMET_421,10/2/2019 0:30,1.558,0.123,
DSCMET_421,10/2/2019 0:35,1.551,0.15,
DSCMET_421,10/2/2019 0:40,1.383,0.203,
DSCMET_421,10/2/2019 0:45,1.319,0.208,
DSCMET_421,10/2/2019 0:50,1.265,0.194,
DSCMET_421,10/2/2019 0:55,1.108,0.192,
DSCMET_421,10/2/2019 1:00,1.174,0.166,
DSCMET_421,10/2/2019 1:05,1,0.164,
DSCMET_421,10/2/2019 1:10,0.895,0.15,
DSCMET_421,10/2/2019 1:15,0.94,0.137,
DSCMET_421,10/2/2019 1:20,0.997,0.125,
DSCMET_421,10/2/2019 1:25,0.871,0.124,
DSCMET_421,10/2/2019 1:30,0.84,0.123,
DSCMET_421,10/2/2019 1:35,0.916,0.117,
DSCMET_421,10/2/2019 1:40,0.906,0.124,
DSCMET_421,10/2/2019 1:45,0.782,0.129,
DSCMET_421,10/2/2019 1:50,0.891,0.124,
DSCMET_421,10/2/2019 1:55,0.646,0.134,
DSCMET_421,10/2/2019 2:00,0.594,0.128,
DSCMET_421,10/2/2019 2:05,0.804,0.117,
DSCMET_421,10/2/2019 2:10,0.841,0.117,
DSCMET_421,10/2/2019 2:15,0.823,0.13,
DSCMET_421,10/2/2019 2:20,0.781,0.142,
DSCMET_421,10/2/2019 2:25,0.796,0.149,
DSCMET_421,10/2/2019 2:30,0.625,0.16,
DSCMET_421,10/2/2019 2:35,0.643,0.154,
DSCMET_421,10/2/2019 2:40,0.718,0.154,
DSCMET_421,10/2/2019 2:45,0.672,0.167,
DSCMET_421,10/2/2019 2:50,0.387,0.182,
DSCMET_421,10/2/2019 2:55,0.275,0.162,
DSCMET_421,10/2/2019 3:00,0.203,0.143,
DSCMET_421,10/2/2019 3:05,0.197,0.124,
DSCMET_421,10/2/2019 3:10,0.176,0.118,
DSCMET_421,10/2/2019 3:15,0.122,0.111,
DSCMET_421,10/2/2019 3:20,0.276,0.106,
DSCMET_421,10/2/2019 3:25,0.312,0.106,
DSCMET_421,10/2/2019 3:30,0.39,0.101,
DSCMET_421,10/2/2019 3:35,0.431,0.107,
DSCMET_421,10/2/2019 3:40,0.356,0.119,
DSCMET_421,10/2/2019 3:45,0.272,0.131,
DSCMET_421,10/2/2019 3:50,0.036,0.135,
DSCMET_421,10/2/2019 3:55,-0.092,0.127,
DSCMET_421,10/2/2019 4:00,-0.121,0.121,
DSCMET_421,10/2/2019 4:05,-0.104,0.109,
DSCMET_421,10/2/2019 4:10,-0.105,0.109,
DSCMET_421,10/2/2019 4:15,-0.077,0.103,
DSCMET_421,10/2/2019 4:20,0.038,0.098,
DSCMET_421,10/2/2019 4:25,0.098,0.098,
DSCMET_421,10/2/2019 4:30,-0.163,0.097,
DSCMET_421,10/2/2019 4:35,-0.146,0.097,
DSCMET_421,10/2/2019 4:40,-0.047,0.097,
DSCMET_421,10/2/2019 4:45,0.104,0.098,
DSCMET_421,10/2/2019 4:50,-0.157,0.103,
DSCMET_421,10/2/2019 4:55,-0.385,0.101,
DSCMET_421,10/2/2019 5:00,-0.412,0.101,
DSCMET_421,10/2/2019 5:05,-0.439,0.095,
DSCMET_421,10/2/2019 5:10,-0.258,0.096,
DSCMET_421,10/2/2019 5:15,-0.345,0.089,
DSCMET_421,10/2/2019 5:20,-0.075,0.091,
DSCMET_421,10/2/2019 5:25,-0.335,0.089,
DSCMET_421,10/2/2019 5:30,-0.37,0.089,
DSCMET_421,10/2/2019 5:35,-0.292,0.09,
DSCMET_421,10/2/2019 5:40,-0.354,0.089,
DSCMET_421,10/2/2019 5:45,-0.433,0.083,
DSCMET_421,10/2/2019 5:50,-0.43,0.083,
DSCMET_421,10/2/2019 5:55,-0.32,0.084,
DSCMET_421,10/2/2019 6:00,-0.115,0.091,
DSCMET_421,10/2/2019 6:05,-0.054,0.091,
DSCMET_421,10/2/2019 6:10,-0.093,0.097,
DSCMET_421,10/2/2019 6:15,-0.144,0.109,
DSCMET_421,10/2/2019 6:20,-0.324,0.113,
DSCMET_421,10/2/2019 6:25,-0.414,0.113,
DSCMET_421,10/2/2019 6:30,-0.461,0.112,
DSCMET_421,10/2/2019 6:35,-0.552,0.106,
DSCMET_421,10/2/2019 6:40,-0.642,0.099,
DSCMET_421,10/2/2019 6:45,-0.552,0.094,
DSCMET_421,10/2/2019 6:50,-0.505,0.088,
DSCMET_421,10/2/2019 6:55,-0.378,0.083,
DSCMET_421,10/2/2019 7:00,-0.28,0.084,
DSCMET_421,10/2/2019 7:05,-0.202,0.084,
DSCMET_421,10/2/2019 7:10,-0.128,0.085,
DSCMET_421,10/2/2019 7:15,0.046,0.086,
DSCMET_421,10/2/2019 7:20,0.003,0.092,
DSCMET_421,10/2/2019 7:25,-0.109,0.097,
DSCMET_421,10/2/2019 7:30,-0.126,0.103,
DSCMET_421,10/2/2019 7:35,-0.196,0.108,
DSCMET_421,10/2/2019 7:40,-0.034,0.11,
DSCMET_421,10/2/2019 7:45,0.19,0.105,
DSCMET_421,10/2/2019 7:50,0.457,0.107,
DSCMET_421,10/2/2019 7:55,1.238,0.114,
DSCMET_421,10/2/2019 8:00,1.43,0.196,
DSCMET_421,10/2/2019 8:05,1.402,0.264,
DSCMET_421,10/2/2019 8:10,1.504,0.218,
DSCMET_421,10/2/2019 8:15,1.776,0.201,
DSCMET_421,10/2/2019 8:20,2.057,0.227,
DSCMET_421,10/2/2019 8:25,2.457,0.277,
DSCMET_421,10/2/2019 8:30,2.933,0.407,
DSCMET_421,10/2/2019 8:35,3.242,0.686,
DSCMET_421,10/2/2019 8:40,3.513,0.668,
DSCMET_421,10/2/2019 8:45,3.765,0.672,
DSCMET_421,10/2/2019 8:50,4.119,0.845,
DSCMET_421,10/2/2019 8:55,4.481,0.976,
DSCMET_421,10/2/2019 9:00,4.915,1.205,
DSCMET_421,10/2/2019 9:05,5.892,1.981,
DSCMET_421,10/2/2019 9:10,6.589,2.21,
DSCMET_421,10/2/2019 9:15,7.353,2.494,
DSCMET_421,10/2/2019 9:20,7.828,2.912,
DSCMET_421,10/2/2019 9:25,7.86,3.276,
DSCMET_421,10/2/2019 9:30,7.893,3.399,
DSCMET_421,10/2/2019 9:35,8.05,3.359,
DSCMET_421,10/2/2019 9:40,8.72,3.761,
DSCMET_421,10/2/2019 9:45,9.24,4.204,
DSCMET_421,10/2/2019 9:50,9.2,4.235,
DSCMET_421,10/2/2019 9:55,9.64,4.405,
DSCMET_421,10/2/2019 10:00,9.96,4.935,
DSCMET_421,10/2/2019 10:05,10.34,5.077,
DSCMET_421,10/2/2019 10:10,10.85,5.743,
DSCMET_421,10/2/2019 10:15,10.8,5.901,
DSCMET_421,10/2/2019 10:20,11.34,5.627,
DSCMET_421,10/2/2019 10:25,11.7,5.751,
DSCMET_421,10/2/2019 10:30,12.11,6.887,
DSCMET_421,10/2/2019 10:35,12.5,7.148,
DSCMET_421,10/2/2019 10:40,12.72,7.155,
DSCMET_421,10/2/2019 10:45,12.96,7.487,
DSCMET_421,10/2/2019 10:50,12.88,7.32,
DSCMET_421,10/2/2019 10:55,12.88,6.687,
DSCMET_421,10/2/2019 11:00,12.77,5.782,
DSCMET_421,10/2/2019 11:05,12.79,5.408,
DSCMET_421,10/2/2019 11:10,13.05,5.592,
DSCMET_421,10/2/2019 11:15,13.57,6.776,
DSCMET_421,10/2/2019 11:20,13.79,7.245,
DSCMET_421,10/2/2019 11:25,13.6,6.314,
DSCMET_421,10/2/2019 11:30,13.56,6.235,
DSCMET_421,10/2/2019 11:35,13.33,6.193,
DSCMET_421,10/2/2019 11:40,13.18,6.748,
DSCMET_421,10/2/2019 11:45,13.21,6.306,
DSCMET_421,10/2/2019 11:50,13.15,6.211,
DSCMET_421,10/2/2019 11:55,13.22,6.861,
DSCMET_421,10/2/2019 12:00,13.17,7.501,
DSCMET_421,10/2/2019 12:05,13.35,7.473,
DSCMET_421,10/2/2019 12:10,13.66,7.578,
DSCMET_421,10/2/2019 12:15,13.74,7.918,
DSCMET_421,10/2/2019 12:20,14.07,7.584,
DSCMET_421,10/2/2019 12:25,14.21,7.77,
DSCMET_421,10/2/2019 12:30,14.39,8.003,
DSCMET_421,10/2/2019 12:35,14.32,8.338,
DSCMET_421,10/2/2019 12:40,14.42,7.983,
DSCMET_421,10/2/2019 12:45,14.48,8.274,
DSCMET_421,10/2/2019 12:50,14.66,8.274,
DSCMET_421,10/2/2019 12:55,14.91,8.572,
DSCMET_421,10/2/2019 13:00,15.21,8.308,
DSCMET_421,10/2/2019 13:05,14.96,8.555,
DSCMET_421,10/2/2019 13:10,14.91,8.134,
DSCMET_421,10/2/2019 13:15,14.81,8.136,
DSCMET_421,10/2/2019 13:20,14.81,7.721,
DSCMET_421,10/2/2019 13:25,14.84,7.806,
DSCMET_421,10/2/2019 13:30,14.86,7.701,
DSCMET_421,10/2/2019 13:35,14.89,7.653,
DSCMET_421,10/2/2019 13:40,14.73,7.858,
DSCMET_421,10/2/2019 13:45,14.68,7.229,
DSCMET_421,10/2/2019 13:50,14.56,7.245,
DSCMET_421,10/2/2019 13:55,14.67,7.312,
DSCMET_421,10/2/2019 14:00,14.6,6.885,
DSCMET_421,10/2/2019 14:05,14.5,6.892,
DSCMET_421,10/2/2019 14:10,14.73,7.91,
DSCMET_421,10/2/2019 14:15,14.68,7.774,
DSCMET_421,10/2/2019 14:20,14.55,7.338,
DSCMET_421,10/2/2019 14:25,14.62,6.865,
DSCMET_421,10/2/2019 14:30,14.77,7.883,
DSCMET_421,10/2/2019 14:35,14.92,8.021,
DSCMET_421,10/2/2019 14:40,14.95,7.854,
DSCMET_421,10/2/2019 14:45,15.2,8.547,
DSCMET_421,10/2/2019 14:50,15.24,8.33,
DSCMET_421,10/2/2019 14:55,15.08,8.032,
DSCMET_421,10/2/2019 15:00,14.86,6.92,
DSCMET_421,10/2/2019 15:05,14.51,5.954,
DSCMET_421,10/2/2019 15:10,14.1,5.132,
DSCMET_421,10/2/2019 15:15,14.21,5.987,
DSCMET_421,10/2/2019 15:20,14.04,5.755,
DSCMET_421,10/2/2019 15:25,14.04,5.89,
DSCMET_421,10/2/2019 15:30,13.71,5.349,
DSCMET_421,10/2/2019 15:35,13.64,4.914,
DSCMET_421,10/2/2019 15:40,13.43,4.341,
DSCMET_421,10/2/2019 15:45,13.23,4.053,
DSCMET_421,10/2/2019 15:50,13.19,3.911,
DSCMET_421,10/2/2019 15:55,12.98,3.395,
DSCMET_421,10/2/2019 16:00,12.81,3.22,
DSCMET_421,10/2/2019 16:05,12.7,3.385,
DSCMET_421,10/2/2019 16:10,12.59,3.07,
DSCMET_421,10/2/2019 16:15,12.61,3.247,
DSCMET_421,10/2/2019 16:20,12.39,3.062,
DSCMET_421,10/2/2019 16:25,12.62,3.746,
DSCMET_421,10/2/2019 16:30,12.71,3.462,
